year,ccode,country,regime,duration,collapse,hypart,democracy2,party2,sftgcode,coup,coup.1,predyr,postcw,pastcoup,infantmort,slowgrowth,civconc,regdur,regfail,party,anocracy,xconst,gdp,constraint,constraint2,party2,rev_party,xconst3,,
1999,370,Belarus,personal,5,0,0,0,0,BLR,0,0,2000,1,0,-1.041761,0,0,5,0,0,0,2,12736856485,0,0,0,1,-1,,
1999,373,Azerbaijan,personal,6,0,0,0,0,AZE,0,0,2000,1,1,0.337108125,0,0,6,0,0,0,2,5272617196,0,0,0,1,-1,,
1999,420,Gambia,personal,5,0,0,0,0,GAM,0,0,2000,1,1,1.089615493,0,0,5,0,0,1,2,782913866.1,0,0,0,1,-1,,
1999,439,Burkina Faso,personal,12,0,0,0,0,BFO,0,0,2000,1,0,1.125226661,0,0,12,0,0,1,2,2610959139,0,0,0,1,-1,,
1999,450,Liberia,personal,2,0,0,0,0,LBR,0,0,2000,1,0,1.506854301,0,0,2,0,0,1,2,529064646.7,0,0,0,1,-1,,
1999,461,Togo,personal,36,0,0,0,0,TOG,0,0,2000,1,0,0.782254726,0,0,36,0,0,1,2,1294250280,0,0,0,1,-1,,
1999,471,Cameroon,personal,16,0,0,0,0,CAO,0,0,2000,1,0,0.911704768,0,0,16,0,0,1,2,9287367569,0,0,0,1,-1,,
1999,481,Gabon,party-personal,39,0,1,0,0,GAB,0,0,2000,1,0,0.606261419,1,0,39,0,1,1,2,5067865503,0,0,0,0,-1,,
1999,483,Chad,personal,9,0,0,0,0,CHA,0,0,2000,1,0,1.261607076,1,0,9,0,0,1,2,1385058212,0,0,0,1,-1,,
1999,517,Rwanda,party-military,5,0,1,0,0,RWA,0,0,2000,1,0,1.074840486,0,0,5,0,1,0,2,1734938190,0,0,0,0,-1,,
1999,572,Swaziland,monarchy,31,0,0,0,0,SWA,0,0,2000,1,0,0.876287277,0,0,31,0,0,0,2,1524490159,0,0,0,1,-1,,
1999,678,Yemen,personal,21,0,0,0,0,YEM,0,0,2000,1,0,0.846178592,0,0,21,0,0,1,2,9636342275,0,0,0,1,-1,,
1999,698,Oman,monarchy,258,0,0,0,0,OMA,0,0,2000,1,0,-0.382245308,1,0,258,0,0,0,2,19867880550,0,0,0,1,-1,,
1999,705,Kazakhstan,personal,8,0,0,0,0,KZK,0,0,2000,1,0,0.183651344,0,0,8,0,0,1,2,18291990619,0,0,0,1,-1,,
2000,370,Belarus,personal,6,0,0,0,0,BLR,0,0,2001,1,0,-1.235384599,0,0,6,0,0,0,2,12354820144,0,0,0,1,-1,,
2000,373,Azerbaijan,personal,7,0,0,0,0,AZE,0,0,2001,1,1,0.347886829,0,0,7,0,0,0,2,5707618247,0,0,0,1,-1,,
2000,420,Gambia,personal,6,0,0,0,0,GAM,0,0,2001,1,0,1.076231099,0,0,6,0,0,1,2,687410628.6,0,0,0,1,-1,,
2000,450,Liberia,personal,3,0,0,0,0,LBR,0,0,2001,1,0,1.363622278,0,1,3,0,0,1,2,5.15E+08,0,0,0,1,-1,,
2000,461,Togo,personal,37,0,0,0,0,TOG,0,0,2001,1,0,0.772306422,1,0,37,0,0,1,2,1332328986,0,0,0,1,-1,,
2000,471,Cameroon,personal,17,0,0,0,0,CAO,0,0,2001,1,0,0.895030014,0,0,17,0,0,1,2,9633109257,0,0,0,1,-1,,
2000,481,Gabon,party-personal,40,0,1,0,0,GAB,0,0,2001,1,0,0.604131144,1,0,40,0,1,1,2,4712849280,0,0,0,0,-1,,
2000,483,Chad,personal,10,0,0,0,0,CHA,0,0,2001,1,0,1.257670899,1,0,10,0,0,1,2,1709347777,0,0,0,1,-1,,
2000,517,Rwanda,party-military,6,0,1,0,0,RWA,0,0,2001,1,0,1.035210777,0,0,6,0,1,1,2,1674685126,0,0,0,0,-1,,
2000,572,Swaziland,monarchy,32,0,0,0,0,SWA,0,0,2001,1,0,0.908253556,1,0,32,0,0,0,2,1349326983,0,0,0,1,-1,,
2000,678,Yemen,personal,22,0,0,0,0,YEM,0,0,2001,1,0,0.841920189,0,0,22,0,0,1,2,9854042165,0,0,0,1,-1,,
2000,698,Oman,monarchy,259,0,0,0,0,OMA,0,0,2001,1,0,-0.402057949,0,0,259,0,0,0,2,19949284975,0,0,0,1,-1,,
2000,705,Kazakhstan,personal,9,0,0,0,0,KZK,0,0,2001,1,0,0.085303434,0,0,9,0,0,1,2,22152689130,0,0,0,1,-1,,
2001,370,Belarus,personal,7,0,0,0,0,BLR,0,0,2002,1,0,-1.216354489,0,0,7,0,0,0,2,14594925393,0,0,0,1,-1,,
2001,373,Azerbaijan,personal,8,0,0,0,0,AZE,0,0,2002,1,0,0.427756453,0,0,8,0,0,0,2,6236024951,0,0,0,1,-1,,
2001,420,Gambia,personal,7,0,0,0,0,GAM,0,0,2002,1,0,1.104042363,0,0,7,0,0,1,2,578235309.8,0,0,0,1,-1,,
2001,450,Liberia,personal,4,0,0,0,0,LBR,0,0,2002,1,0,1.260341404,0,1,4,0,0,1,2,5.36E+08,0,0,0,1,-1,,
2001,461,Togo,personal,38,0,0,0,0,TOG,0,0,2002,1,0,0.801264429,1,0,38,0,0,1,2,1474630199,0,0,0,1,-1,,
2001,471,Cameroon,personal,18,0,0,0,0,CAO,0,0,2002,1,0,0.918966013,0,0,18,0,0,1,2,10879778328,0,0,0,1,-1,,
2001,481,Gabon,party-personal,41,0,1,0,0,GAB,0,0,2002,1,0,0.642386766,0,0,41,0,1,1,2,4931503836,0,0,0,0,-1,,
2001,483,Chad,personal,11,0,0,0,0,CHA,0,0,2002,1,0,1.29601073,0,0,11,0,0,1,2,1987622269,0,0,0,1,-1,,
2001,517,Rwanda,party-military,7,0,1,0,0,RWA,0,0,2002,1,0,1.037776657,0,1,7,0,1,1,2,1677447003,0,0,0,0,-1,,
2001,531,Eritrea,party-personal,8,0,1,0,0,ERI,0,0,2002,1,0,0.536051954,0,0,8,0,1,0,2,729321364.1,0,0,0,0,-1,,
2001,572,Swaziland,monarchy,33,0,0,0,0,SWA,0,0,2002,1,0,0.977679902,1,0,33,0,0,0,2,1224220675,0,0,0,1,-1,,
2001,678,Yemen,personal,23,0,0,0,0,YEM,0,0,2002,1,0,0.86666389,0,0,23,0,0,1,2,10693278292,0,0,0,1,-1,,
2001,698,Oman,monarchy,260,0,0,0,0,OMA,0,0,2002,1,0,-0.37775715,0,0,260,0,0,0,2,20049414986,0,0,0,1,-1,,
2001,705,Kazakhstan,personal,10,0,0,0,0,KZK,0,0,2002,1,0,0.127140547,0,0,10,0,0,1,2,24636598581,0,0,0,1,-1,,
2002,370,Belarus,personal,8,0,0,0,0,BLR,0,0,2003,1,0,-1.338879546,0,0,8,0,0,0,2,17825436035,0,0,0,1,-1,,
2002,373,Azerbaijan,personal,9,0,0,0,0,AZE,0,0,2003,1,0,0.459550201,0,0,9,0,0,0,2,7275766111,0,0,0,1,-1,,
2002,420,Gambia,personal,8,0,0,0,0,GAM,0,0,2003,1,0,1.118670107,1,0,8,0,0,1,2,487038678.2,0,0,0,1,-1,,
2002,450,Liberia,personal,5,0,0,0,0,LBR,0,0,2003,1,0,1.142350232,0,1,5,0,0,1,2,4.09E+08,0,0,0,1,-1,,
2002,461,Togo,personal,39,0,0,0,0,TOG,0,0,2003,1,0,0.816461017,1,0,39,0,0,1,2,1673690390,0,0,0,1,-1,,
2002,471,Cameroon,personal,19,0,0,0,0,CAO,0,0,2003,1,0,0.92931254,0,0,19,0,0,1,2,13621809574,0,0,0,1,-1,,
2002,481,Gabon,party-personal,42,0,1,0,0,GAB,0,0,2003,1,0,0.667698765,1,0,42,0,1,1,2,6054883172,0,0,0,0,-1,,
2002,483,Chad,personal,12,0,0,0,0,CHA,0,0,2003,1,0,1.320872598,0,0,12,0,0,1,2,2736666451,0,0,0,1,-1,,
2002,484,Congo-Brz,personal,5,0,0,0,0,CON,0,0,2003,1,0,1.162089126,0,1,5,0,0,1,2,3495868725,0,0,0,1,-1,,
2002,517,Rwanda,party-military,8,0,1,0,0,RWA,0,0,2003,1,0,1.027555683,0,0,8,0,1,1,2,1845979351,0,0,0,0,-1,,
2002,531,Eritrea,party-personal,9,0,1,0,0,ERI,0,0,2003,1,0,0.551090587,0,0,9,0,1,0,2,870247701.7,0,0,0,0,-1,,
2002,572,Swaziland,monarchy,34,0,0,0,0,SWA,0,0,2003,1,0,1.029376846,1,0,34,0,0,0,2,1854020496,0,0,0,1,-1,,
2002,678,Yemen,personal,24,0,0,0,0,YEM,0,0,2003,1,0,0.87843547,0,0,24,0,0,1,2,11777768087,0,0,0,1,-1,,
2002,698,Oman,monarchy,261,0,0,0,0,OMA,0,0,2003,1,0,-0.36422215,0,0,261,0,0,0,2,21542262852,0,0,0,1,-1,,
2002,705,Kazakhstan,personal,11,0,0,0,0,KZK,0,0,2003,1,0,0.20581257,0,0,11,0,0,0,2,30833692831,0,0,0,1,-1,,
2002,770,Pakistan,military-personal,3,0,0,0,0,PAK,0,0,2003,1,1,1.034941152,0,1,3,0,0,1,2,83244801093,0,0,0,1,-1,,
2003,370,Belarus,personal,9,0,0,0,0,BLR,0,0,2004,1,0,-1.295753153,0,0,9,0,0,0,2,23141587718,0,0,0,1,-1,,
2003,373,Azerbaijan,personal,10,0,0,0,0,AZE,0,0,2004,1,0,0.393608199,0,0,10,0,0,0,2,8680511918,0,0,0,1,-1,,
2003,404,Guinea Bissau,personal,1,1,0,0,0,GNB,1,0,2004,1,1,1.367645594,1,0,1,1,0,1,2,522651787.7,0,0,0,1,-1,,
2003,420,Gambia,personal,9,0,0,0,0,GAM,0,0,2004,1,0,1.136658156,0,0,9,0,0,1,2,578785600.6,0,0,0,1,-1,,
2003,461,Togo,personal,40,0,0,0,0,TOG,0,0,2004,1,0,0.832693861,0,0,40,0,0,1,2,1937074538,0,0,0,1,-1,,
2003,471,Cameroon,personal,20,0,0,0,0,CAO,0,0,2004,1,0,0.941431721,0,0,20,0,0,1,2,15775356737,0,0,0,1,-1,,
2003,481,Gabon,party-personal,43,0,1,0,0,GAB,0,0,2004,1,0,0.694913653,0,0,43,0,1,1,2,7178135606,0,0,0,0,-1,,
2003,483,Chad,personal,13,0,0,0,0,CHA,0,0,2004,1,0,1.347172653,0,0,13,0,0,1,2,4414929142,0,0,0,1,-1,,
2003,484,Congo-Brz,personal,6,0,0,0,0,CON,0,0,2004,1,0,1.178981349,1,1,6,0,0,1,2,4648628839,0,0,0,1,-1,,
2003,531,Eritrea,party-personal,10,0,1,0,0,ERI,0,0,2004,1,0,0.568066542,1,0,10,0,1,0,2,1109054002,0,0,0,0,-1,,
2003,572,Swaziland,monarchy,35,0,0,0,0,SWA,0,0,2004,1,0,1.079212692,0,0,35,0,0,0,2,2420610579,0,0,0,1,-1,,
2003,678,Yemen,personal,25,0,0,0,0,YEM,0,0,2004,1,0,0.892096581,0,0,25,0,0,1,2,13873500888,0,0,0,1,-1,,
2003,698,Oman,monarchy,262,0,0,0,0,OMA,0,0,2004,1,0,-0.349928707,1,0,262,0,0,0,2,24673602280,0,0,0,1,-1,,
2003,705,Kazakhstan,personal,12,0,0,0,0,KZK,0,0,2004,1,0,0.165502452,0,0,12,0,0,0,2,43151647003,0,0,0,1,-1,,
2003,770,Pakistan,military-personal,4,0,0,0,0,PAK,0,0,2004,1,1,1.046971531,0,1,4,0,0,1,2,97977766198,0,0,0,1,-1,,
2004,370,Belarus,personal,10,0,0,0,0,BLR,0,0,2005,1,0,-1.376141991,0,0,10,0,0,0,2,30210091837,0,0,0,1,-1,,
2004,373,Azerbaijan,personal,11,0,0,0,0,AZE,0,0,2005,1,0,0.471733182,0,0,11,0,0,0,2,13245421881,0,0,0,1,-1,,
2004,404,Guinea Bissau,NA,1,0,0,0,0,GNB,0,0,2005,1,1,1.381179261,1,0,1,0,0,1,2,572853553.5,0,0,0,1,-1,,
2004,420,Gambia,personal,10,0,0,0,0,GAM,0,0,2005,1,0,1.144436329,0,0,10,0,0,1,2,624173996.3,0,0,0,1,-1,,
2004,461,Togo,personal,41,0,0,0,0,TOG,0,1,2005,1,0,0.837935133,0,0,41,0,0,1,2,2115154090,0,0,0,1,-1,,
2004,471,Cameroon,personal,21,0,0,0,0,CAO,0,0,2005,1,0,0.943327179,0,0,21,0,0,1,2,16587921221,0,0,0,1,-1,,
2004,481,Gabon,party-personal,44,0,1,0,0,GAB,0,0,2005,1,0,0.712456632,1,0,44,0,1,1,2,8665736618,0,0,0,0,-1,,
2004,482,Cen African Rep,personal,1,0,0,0,0,CEN,0,0,2005,1,1,1.432321445,0,0,1,0,0,1,2,1350300947,0,0,0,1,-1,,
2004,483,Chad,personal,14,0,0,0,0,CHA,0,0,2005,1,0,1.362414556,0,0,14,0,0,1,2,6646663021,0,0,0,1,-1,,
2004,484,Congo-Brz,personal,7,0,0,0,0,CON,0,0,2005,1,0,1.185694525,0,0,7,0,0,1,2,6087002682,0,0,0,1,-1,,
2004,531,Eritrea,party-personal,11,0,1,0,0,ERI,0,0,2005,1,0,0.574498245,1,0,11,0,1,0,2,1098425900,0,0,0,0,-1,,
2004,572,Swaziland,monarchy,36,0,0,0,0,SWA,0,0,2005,1,0,1.117504614,0,0,36,0,0,0,2,2584077931,0,0,0,1,-1,,
2004,678,Yemen,personal,26,0,0,0,0,YEM,0,0,2005,1,0,0.895373781,0,1,26,0,0,1,2,16753787028,0,0,0,1,-1,,
2004,698,Oman,monarchy,263,0,0,0,0,OMA,0,0,2005,1,0,-0.343640725,0,0,263,0,0,0,2,30905071771,0,0,0,1,-1,,
2004,705,Kazakhstan,personal,13,0,0,0,0,KZK,0,0,2005,1,0,0.184202682,0,0,13,0,0,0,2,57123671734,0,0,0,1,-1,,
2004,770,Pakistan,military-personal,5,0,0,0,0,PAK,0,0,2005,1,0,1.048418078,0,1,5,0,0,1,2,1.10E+11,0,0,0,1,-1,,
2004,775,Myanmar,military,16,0,0,0,0,MYA,0,0,2005,1,0,0.790310929,0,1,16,0,0,0,2,NA,0,0,0,1,-1,,
2005,370,Belarus,personal,11,0,0,0,0,BLR,0,0,2006,1,0,-1.345232874,0,0,11,0,0,0,2,36961918859,0,0,0,1,-1,,
2005,373,Azerbaijan,personal,12,0,0,0,0,AZE,0,0,2006,1,0,0.196442936,0,0,12,0,0,0,2,20982270733,0,0,0,1,-1,,
2005,420,Gambia,personal,11,0,0,0,0,GAM,0,0,2006,1,0,1.148969516,1,0,11,0,0,1,2,655068112.3,0,0,0,1,-1,,
2005,461,Togo,personal,42,0,0,0,0,TOG,1,0,2006,1,1,0.838814588,1,0,42,0,0,1,2,2202809211,0,0,0,1,-1,,
2005,471,Cameroon,personal,22,0,0,0,0,CAO,0,0,2006,1,0,0.942005168,0,0,22,0,0,1,2,17953103009,0,0,0,1,-1,,
2005,481,Gabon,party-personal,45,0,1,0,0,GAB,0,0,2006,1,0,0.725369429,0,0,45,0,1,1,2,9545982814,0,0,0,0,-1,,
2005,483,Chad,personal,15,0,0,0,0,CHA,0,1,2006,1,0,1.373772426,0,1,15,0,0,1,2,7422102520,0,0,0,1,-1,,
2005,484,Congo-Brz,personal,8,0,0,0,0,CON,0,0,2006,1,0,1.189079514,0,0,8,0,0,1,2,7731261169,0,0,0,1,-1,,
2005,531,Eritrea,party-personal,12,0,1,0,0,ERI,0,0,2006,1,0,0.578050466,0,0,12,0,1,0,2,1211161880,0,0,0,0,-1,,
2005,572,Swaziland,monarchy,37,0,0,0,0,SWA,0,0,2006,1,0,1.118864895,0,0,37,0,0,0,2,2947922183,0,0,0,1,-1,,
2005,625,Sudan,personal,16,0,0,0,0,SUD,0,0,2006,1,0,0.948549218,0,1,16,0,0,1,2,35159250985,0,0,0,1,-1,,
2005,678,Yemen,personal,27,0,0,0,0,YEM,0,0,2006,1,0,0.894956993,0,1,27,0,0,1,2,19081726103,0,0,0,1,-1,,
2005,698,Oman,monarchy,264,0,0,0,0,OMA,0,0,2006,1,0,-0.343080852,0,0,264,0,0,0,2,36803641389,0,0,0,1,-1,,
2005,705,Kazakhstan,personal,14,0,0,0,0,KZK,0,0,2006,1,0,0.189345236,0,0,14,0,0,0,2,81003864916,0,0,0,1,-1,,
2005,770,Pakistan,military-personal,6,0,0,0,0,PAK,0,0,2006,1,0,1.046110154,0,1,6,0,0,1,2,1.37E+11,0,0,0,1,-1,,
2005,775,Myanmar,military,17,0,0,0,0,MYA,0,0,2006,1,0,0.788729506,0,1,17,0,0,0,2,NA,0,0,0,1,-1,,
2006,370,Belarus,personal,12,0,0,0,0,BLR,0,0,2007,1,0,-1.375906732,0,0,12,0,0,0,2,45275711996,0,0,0,1,-1,,
2006,373,Azerbaijan,personal,13,0,0,0,0,AZE,0,0,2007,1,0,0.377225382,0,0,13,0,0,0,2,33050343783,0,0,0,1,-1,,
2006,420,Gambia,personal,12,0,0,0,0,GAM,0,0,2007,1,0,1.193313789,1,0,12,0,0,1,2,798869805.1,0,0,0,1,-1,,
2006,461,Togo,personal,43,0,0,0,0,TOG,0,0,2007,1,1,0.880476259,0,0,43,0,0,1,2,2523462649,0,0,0,1,-1,,
2006,471,Cameroon,personal,23,0,0,0,0,CAO,0,0,2007,1,0,0.992210029,0,0,23,0,0,1,2,20431779034,0,0,0,1,-1,,
2006,481,Gabon,party-personal,46,0,1,0,0,GAB,0,0,2007,1,0,0.780944728,1,0,46,0,1,1,2,11570860872,0,0,0,0,-1,,
2006,483,Chad,personal,16,0,0,0,0,CHA,1,0,2007,1,1,1.427598167,1,1,16,0,0,1,2,8638711757,0,0,0,1,-1,,
2006,484,Congo-Brz,personal,9,0,0,0,0,CON,0,0,2007,1,0,1.235518169,0,0,9,0,0,1,2,8394688589,0,0,0,1,-1,,
2006,531,Eritrea,party-personal,13,0,1,0,0,ERI,0,0,2007,1,0,0.624584509,1,0,13,0,1,0,2,1317974493,0,0,0,0,-1,,
2006,572,Swaziland,monarchy,38,0,0,0,0,SWA,0,0,2007,1,0,1.149503896,0,0,38,0,0,0,2,3053823329,0,0,0,1,-1,,
2006,625,Sudan,personal,17,0,0,0,0,SUD,0,0,2007,1,0,1.004051493,0,1,17,0,0,1,2,45456460335,0,0,0,1,-1,,
2006,678,Yemen,personal,28,0,0,0,0,YEM,0,0,2007,1,0,0.937273857,0,1,28,0,0,1,2,25633674564,0,0,0,1,-1,,
2006,698,Oman,monarchy,265,0,0,0,0,OMA,0,0,2007,1,0,-0.304693418,0,0,265,0,0,0,2,41901170689,0,0,0,1,-1,,
2006,705,Kazakhstan,personal,15,0,0,0,0,KZK,0,0,2007,1,0,0.171892531,0,0,15,0,0,0,2,1.05E+11,0,0,0,1,-1,,
2006,770,Pakistan,military-personal,7,0,0,0,0,PAK,0,0,2007,1,0,1.087032787,0,1,7,0,0,1,2,1.52E+11,0,0,0,1,-1,,
2006,775,Myanmar,military,18,0,0,0,0,MYA,0,0,2007,1,0,0.829585989,0,1,18,0,0,0,2,NA,0,0,0,1,-1,,
2007,370,Belarus,personal,13,0,0,0,0,BLR,0,0,2008,1,0,-1.731553819,0,0,13,0,0,0,2,60763483146,0,0,0,1,-1,,
2007,373,Azerbaijan,personal,14,0,0,0,0,AZE,0,0,2008,1,0,0.29235071,0,0,14,0,0,0,2,48852482960,0,0,0,1,-1,,
2007,420,Gambia,personal,13,0,0,0,0,GAM,0,0,2008,1,0,1.177041676,0,0,13,0,0,1,2,965771303,0,0,0,1,-1,,
2007,461,Togo,personal,44,0,0,0,0,TOG,0,0,2008,1,1,0.864729693,0,0,44,0,0,1,2,3163416556,0,0,0,1,-1,,
2007,471,Cameroon,personal,24,0,0,0,0,CAO,0,0,2008,1,0,0.98549789,0,0,24,0,0,1,2,23735537026,0,0,0,1,-1,,
2007,481,Gabon,party-personal,47,0,1,0,0,GAB,0,0,2008,1,0,0.778138886,0,0,47,0,1,1,2,15685389827,0,0,0,0,-1,,
2007,483,Chad,personal,17,0,0,0,0,CHA,0,1,2008,1,1,1.423929186,0,1,17,0,0,1,2,10351933632,0,0,0,1,-1,,
2007,484,Congo-Brz,personal,10,0,0,0,0,CON,0,0,2008,1,0,1.224672641,1,0,10,0,0,1,2,11859015181,0,0,0,1,-1,,
2007,531,Eritrea,party-personal,14,0,1,0,0,ERI,0,0,2008,1,0,0.614002679,1,0,14,0,1,0,2,1380188800,0,0,0,0,-1,,
2007,572,Swaziland,monarchy,39,0,0,0,0,SWA,0,0,2008,1,0,1.121607972,0,0,39,0,0,0,2,3019770680,0,0,0,1,-1,,
2007,625,Sudan,personal,18,0,0,0,0,SUD,0,1,2008,1,0,1.001917631,0,1,18,0,0,1,2,54082389393,0,0,0,1,-1,,
2007,678,Yemen,personal,29,0,0,0,0,YEM,0,0,2008,1,0,0.922173698,0,1,29,0,0,1,2,30397203369,0,0,0,1,-1,,
2007,698,Oman,monarchy,266,0,0,0,0,OMA,0,0,2008,1,0,-0.321408244,0,0,266,0,0,0,2,60743823637,0,0,0,1,-1,,
2007,705,Kazakhstan,personal,16,0,0,0,0,KZK,0,0,2008,1,0,0.143955006,0,0,16,0,0,0,2,1.33E+11,0,0,0,1,-1,,
2007,775,Myanmar,military,19,0,0,0,0,MYA,0,0,2008,1,0,0.812849928,0,1,19,0,0,0,2,NA,0,0,0,1,-1,,
2008,370,Belarus,personal,14,0,0,0,0,BLR,0,0,2009,1,0,-1.89012839,0,0,14,0,0,0,2,49208656976,0,0,0,1,-1,,
2008,373,Azerbaijan,personal,15,0,0,0,0,AZE,0,0,2009,1,0,0.27375977,0,0,15,0,0,0,2,44291490421,0,0,0,1,-1,,
2008,420,Gambia,personal,14,0,0,0,0,GAM,0,0,2009,1,0,1.160361119,0,0,14,0,0,1,2,900629373,0,0,0,1,-1,,
2008,461,Togo,personal,45,0,0,0,0,TOG,0,0,2009,1,1,0.850359027,0,0,45,0,0,1,2,3163000591,0,0,0,1,-1,,
2008,471,Cameroon,personal,25,0,0,0,0,CAO,0,0,2009,1,0,0.980158372,0,0,25,0,0,1,2,22165009363,0,0,0,1,-1,,
2008,481,Gabon,party-personal,48,0,1,0,0,GAB,0,0,2009,1,0,0.776074704,1,0,48,0,1,1,2,12031268402,0,0,0,0,-1,,
2008,483,Chad,personal,18,0,0,0,0,CHA,1,0,2009,1,1,1.421172187,0,1,18,0,0,1,2,9253484290,0,0,0,1,-1,,
2008,484,Congo-Brz,personal,11,0,0,0,0,CON,0,0,2009,1,0,1.215095202,0,0,11,0,0,1,2,9593536719,0,0,0,1,-1,,
2008,531,Eritrea,party-personal,15,0,1,0,0,ERI,0,0,2009,1,0,0.604295669,1,0,15,0,1,0,2,1856695550,0,0,0,0,-1,,
2008,572,Swaziland,monarchy,40,0,0,0,0,SWA,0,0,2009,1,0,1.095029044,0,0,40,0,0,0,2,3144680749,0,0,0,1,-1,,
2008,625,Sudan,personal,19,0,0,0,0,SUD,1,0,2009,1,1,0.93144564,0,1,19,0,0,1,2,52839990731,0,0,0,1,-1,,
2008,678,Yemen,personal,30,0,0,0,0,YEM,0,0,2009,1,0,0.908085473,0,1,30,0,0,1,2,27838718233,0,0,0,1,-1,,
2008,698,Oman,monarchy,267,0,0,0,0,OMA,0,0,2009,1,0,-0.34035927,0,0,267,0,0,0,2,48242913263,0,0,0,1,-1,,
2008,705,Kazakhstan,personal,17,0,0,0,0,KZK,0,0,2009,1,0,0.136004601,0,0,17,0,0,0,2,1.15E+11,0,0,0,1,-1,,
2008,771,Bangladesh,military,1,1,0,0,0,BNG,0,0,2009,1,1,0.84168103,0,0,1,1,0,0,2,89356650349,0,0,0,1,-1,,
2008,775,Myanmar,military,20,0,0,0,0,MYA,0,0,2009,1,0,0.843813228,1,1,20,0,0,0,2,NA,0,0,0,1,-1,,
2009,370,Belarus,personal,15,0,0,0,0,BLR,0,0,2010,1,0,-1.832261415,1,0,15,0,0,0,2,55220932614,0,0,0,1,-1,,
2009,373,Azerbaijan,personal,16,0,0,0,0,AZE,0,0,2010,1,0,0.317638593,0,0,16,0,0,0,2,52902703376,0,0,0,1,-1,,
2009,420,Gambia,personal,15,0,0,0,0,GAM,0,0,2010,1,0,1.169717974,0,0,15,0,0,1,2,951805801.4,0,0,0,1,-1,,
2009,435,Mauritania,personal,1,0,0,0,0,MAA,0,0,2010,1,1,0.995762017,1,0,1,0,0,1,2,3526946625,0,0,0,1,-1,,
2009,461,Togo,personal,46,0,0,0,0,TOG,0,0,2010,1,1,0.853679503,0,0,46,0,0,1,2,3172945506,0,0,0,1,-1,,
2009,471,Cameroon,personal,26,0,0,0,0,CAO,0,0,2010,1,0,0.994499789,1,0,26,0,0,1,2,22493301699,0,0,0,1,-1,,
2009,483,Chad,personal,19,0,0,0,0,CHA,0,0,2010,1,1,1.437966372,0,1,19,0,0,1,2,10657705072,0,0,0,1,-1,,
2009,484,Congo-Brz,personal,12,0,0,0,0,CON,0,0,2010,1,0,1.225255594,0,0,12,0,0,1,2,12007880067,0,0,0,1,-1,,
2009,531,Eritrea,party-personal,16,0,1,0,0,ERI,0,0,2010,1,0,0.614827983,0,0,16,0,1,0,2,2117039511,0,0,0,0,-1,,
2009,572,Swaziland,monarchy,41,0,0,0,0,SWA,0,0,2010,1,0,1.090756789,1,0,41,0,0,0,2,3891563478,0,0,0,1,-1,,
2009,625,Sudan,personal,20,0,0,0,0,SUD,0,0,2010,1,1,0.94032731,0,1,20,0,0,1,2,65632237471,0,0,0,1,-1,,
2009,678,Yemen,personal,31,0,0,0,0,YEM,0,0,2010,1,0,0.913298637,0,1,31,0,0,1,2,31743751169,0,0,0,1,-1,,
2009,698,Oman,monarchy,268,0,0,0,0,OMA,0,0,2010,1,0,-0.345217149,1,0,268,0,0,0,2,58813004375,0,0,0,1,-1,,
2009,705,Kazakhstan,personal,18,0,0,0,0,KZK,0,0,2010,1,0,0.081125545,1,0,18,0,0,0,2,1.48E+11,0,0,0,1,-1,,
2009,775,Myanmar,military,21,0,0,0,0,MYA,0,0,2010,1,0,0.802022638,0,1,21,0,0,0,2,NA,0,0,0,1,-1,,
2010,370,Belarus,personal,16,0,0,0,0,BLR,0,0,2011,1,0,-1.7961823,0,0,16,0,0,0,2,59734593905,0,0,0,1,-1,,
2010,373,Azerbaijan,personal,17,0,0,0,0,AZE,0,0,2011,1,0,0.313708478,0,0,17,0,0,0,2,65951627200,0,0,0,1,-1,,
2010,420,Gambia,personal,16,0,0,0,0,GAM,0,0,2011,1,0,1.181705536,0,0,16,0,0,1,2,898282865.9,0,0,0,1,-1,,
2010,435,Mauritania,personal,2,0,0,0,0,MAA,0,0,2011,1,1,1.005564919,0,0,2,0,0,1,2,4136083856,0,0,0,1,-1,,
2010,471,Cameroon,personal,27,0,0,0,0,CAO,0,0,2011,1,0,1.008949563,0,0,27,0,0,1,2,25486923059,0,0,0,1,-1,,
2010,483,Chad,personal,20,0,0,0,0,CHA,0,0,2011,1,1,1.454625054,0,1,20,0,0,1,2,12156380062,0,0,0,1,-1,,
2010,484,Congo-Brz,personal,13,0,0,0,0,CON,0,0,2011,1,0,1.235209732,0,0,13,0,0,1,2,14425606793,0,0,0,1,-1,,
2010,531,Eritrea,party-personal,17,0,1,0,0,ERI,0,0,2011,1,0,0.624894799,0,0,17,0,1,0,2,2607739837,0,0,0,0,-1,,
2010,572,Swaziland,monarchy,42,0,0,0,0,SWA,0,0,2011,1,0,1.079753611,1,0,42,0,0,0,2,4145772237,0,0,0,1,-1,,
2010,625,Sudan,personal,21,0,0,0,0,SUD,0,0,2011,1,1,0.949109026,0,1,21,0,0,1,2,67320812663,0,0,0,1,-1,,
2010,678,Yemen,personal,32,0,0,0,0,YEM,0,0,2011,1,0,0.918406762,0,1,32,0,0,1,2,29207296703,0,0,0,1,-1,,
2010,698,Oman,monarchy,269,0,0,0,0,OMA,0,0,2011,1,0,-0.348012533,0,0,269,0,0,0,2,69971912138,0,0,0,1,-1,,
